"country_name,Customer,Energy_Classificatory,Year,Energy_Consumption"
"Georgia,Household,Natural gas,2009,NA"
"Georgia,Household,Natural gas,2010,NA"
"Georgia,Household,Natural gas,2011,NA"
"Georgia,Household,Natural gas,2012,NA"
"Georgia,Household,Natural gas,2013,NA"
"Georgia,Household,Natural gas,2014,NA"
"Georgia,Household,Natural gas,2015,NA"
"Georgia,Household,Natural gas,2016,NA"
"Georgia,Household,Natural gas,2017,NA"
"Georgia,Household,Natural gas,2018,NA"
"Georgia,Household,Natural gas,2019,NA"
"Georgia,Household,Natural gas,2020,NA"
"Georgia,Household,Natural gas,2021,NA"
"Georgia,Household,Natural gas,2022,0"
"Georgia,Household,Natural gas,2023,0"
"Albania,Household,Natural gas,2004,NA"
"Albania,Household,Natural gas,2005,NA"
"Albania,Household,Natural gas,2006,NA"
"Albania,Household,Natural gas,2007,NA"
"Albania,Household,Natural gas,2008,NA"
"Albania,Household,Natural gas,2009,NA"
"Albania,Household,Natural gas,2010,NA"
"Albania,Household,Natural gas,2011,NA"
"Albania,Household,Natural gas,2012,NA"
"Albania,Household,Natural gas,2013,NA"
"Albania,Household,Natural gas,2014,NA"
"Albania,Household,Natural gas,2015,NA"
"Albania,Household,Natural gas,2016,NA"
"Albania,Household,Natural gas,2017,NA"
"Albania,Household,Natural gas,2018,NA"
"Albania,Household,Natural gas,2019,NA"
"Albania,Household,Natural gas,2020,NA"
"Albania,Household,Natural gas,2021,NA"
"Albania,Household,Natural gas,2022,0"
"Albania,Household,Natural gas,2023,0"
"Serbia,Household,Natural gas,2004,NA"
"Serbia,Household,Natural gas,2005,NA"
"Serbia,Household,Natural gas,2006,NA"
"Serbia,Household,Natural gas,2007,NA"
"Serbia,Household,Natural gas,2008,NA"
"Serbia,Household,Natural gas,2009,NA"
"Serbia,Household,Natural gas,2010,NA"
"Serbia,Household,Natural gas,2011,NA"
"Serbia,Household,Natural gas,2012,NA"
"Serbia,Household,Natural gas,2013,NA"
"Serbia,Household,Natural gas,2014,0"
"Serbia,Household,Natural gas,2015,0"
"Serbia,Household,Natural gas,2016,0"
"Serbia,Household,Natural gas,2017,0"
"Serbia,Household,Natural gas,2018,0"
"Serbia,Household,Natural gas,2019,0"
"Serbia,Household,Natural gas,2020,0"
"Serbia,Household,Natural gas,2021,0"
"Serbia,Household,Natural gas,2022,0"
"Serbia,Household,Natural gas,2023,0"
"Türkiye,Household,Natural gas,2004,NA"
"Türkiye,Household,Natural gas,2005,NA"
"Türkiye,Household,Natural gas,2006,NA"
"Türkiye,Household,Natural gas,2007,NA"
"Türkiye,Household,Natural gas,2008,NA"
"Türkiye,Household,Natural gas,2009,NA"
"Türkiye,Household,Natural gas,2010,NA"
"Türkiye,Household,Natural gas,2011,NA"
"Türkiye,Household,Natural gas,2012,NA"
"Türkiye,Household,Natural gas,2013,NA"
"Türkiye,Household,Natural gas,2014,NA"
"Türkiye,Household,Natural gas,2015,NA"
"Türkiye,Household,Natural gas,2016,NA"
"Türkiye,Household,Natural gas,2017,NA"
"Türkiye,Household,Natural gas,2018,NA"
"Türkiye,Household,Natural gas,2019,NA"
"Türkiye,Household,Natural gas,2020,NA"
"Türkiye,Household,Natural gas,2021,NA"
"Türkiye,Household,Natural gas,2022,0"
"Türkiye,Household,Natural gas,2023,0"
"Kosovo*,Household,Natural gas,2004,NA"
"Kosovo*,Household,Natural gas,2005,NA"
"Kosovo*,Household,Natural gas,2006,NA"
"Kosovo*,Household,Natural gas,2007,NA"
"Kosovo*,Household,Natural gas,2008,NA"
"Kosovo*,Household,Natural gas,2009,NA"
"Kosovo*,Household,Natural gas,2010,NA"
"Kosovo*,Household,Natural gas,2011,NA"
"Kosovo*,Household,Natural gas,2012,NA"
"Kosovo*,Household,Natural gas,2013,NA"
"Kosovo*,Household,Natural gas,2014,NA"
"Kosovo*,Household,Natural gas,2015,NA"
"Kosovo*,Household,Natural gas,2016,NA"
"Kosovo*,Household,Natural gas,2017,NA"
"Kosovo*,Household,Natural gas,2018,NA"
"Kosovo*,Household,Natural gas,2019,NA"
"Kosovo*,Household,Natural gas,2020,NA"
"Kosovo*,Household,Natural gas,2021,NA"
"Kosovo*,Household,Natural gas,2022,NA"
"Kosovo*,Household,Natural gas,2023,0"
"Belgium,Household,Other Renewable Energy,2004,NA"
"Belgium,Household,Other Renewable Energy,2005,NA"
"Belgium,Household,Other Renewable Energy,2006,NA"
"Belgium,Household,Other Renewable Energy,2007,NA"
"Belgium,Household,Other Renewable Energy,2008,NA"
"Belgium,Household,Other Renewable Energy,2009,0"
"Belgium,Household,Other Renewable Energy,2010,0"
"Belgium,Household,Other Renewable Energy,2011,0"
"Belgium,Household,Other Renewable Energy,2012,0"
"Belgium,Household,Other Renewable Energy,2013,0"
"Belgium,Household,Other Renewable Energy,2014,0"
"Belgium,Household,Other Renewable Energy,2015,0"
"Belgium,Household,Other Renewable Energy,2016,0"
"Belgium,Household,Other Renewable Energy,2017,0"
"Belgium,Household,Other Renewable Energy,2018,0"
"Belgium,Household,Other Renewable Energy,2019,0"
"Belgium,Household,Other Renewable Energy,2020,0"
"Belgium,Household,Other Renewable Energy,2021,0"
"Belgium,Household,Other Renewable Energy,2022,1"
"Belgium,Household,Other Renewable Energy,2023,1"
"Bulgaria,Household,Other Renewable Energy,2004,NA"
"Bulgaria,Household,Other Renewable Energy,2005,NA"
"Bulgaria,Household,Other Renewable Energy,2006,NA"
"Bulgaria,Household,Other Renewable Energy,2007,NA"
"Bulgaria,Household,Other Renewable Energy,2008,NA"
"Bulgaria,Household,Other Renewable Energy,2009,0"
"Bulgaria,Household,Other Renewable Energy,2010,0"
"Bulgaria,Household,Other Renewable Energy,2011,0"
"Bulgaria,Household,Other Renewable Energy,2012,0"
"Bulgaria,Household,Other Renewable Energy,2013,0"
"Bulgaria,Household,Other Renewable Energy,2014,0"
"Bulgaria,Household,Other Renewable Energy,2015,0"
"Bulgaria,Household,Other Renewable Energy,2016,0"
"Bulgaria,Household,Other Renewable Energy,2017,0"
"Bulgaria,Household,Other Renewable Energy,2018,0"
"Bulgaria,Household,Other Renewable Energy,2019,0"
"Bulgaria,Household,Other Renewable Energy,2020,0"
"Bulgaria,Household,Other Renewable Energy,2021,0"
"Bulgaria,Household,Other Renewable Energy,2022,0"
"Bulgaria,Household,Other Renewable Energy,2023,0"
"Czechia,Household,Other Renewable Energy,2004,0"
"Czechia,Household,Other Renewable Energy,2005,0"
"Czechia,Household,Other Renewable Energy,2006,0"
"Czechia,Household,Other Renewable Energy,2007,0"
"Czechia,Household,Other Renewable Energy,2008,0"
"Czechia,Household,Other Renewable Energy,2009,0"
"Czechia,Household,Other Renewable Energy,2010,0"
"Czechia,Household,Other Renewable Energy,2011,0"
"Czechia,Household,Other Renewable Energy,2012,0"
"Czechia,Household,Other Renewable Energy,2013,0"
"Czechia,Household,Other Renewable Energy,2014,0"
"Czechia,Household,Other Renewable Energy,2015,0"
"Czechia,Household,Other Renewable Energy,2016,0"
"Czechia,Household,Other Renewable Energy,2017,0"
"Czechia,Household,Other Renewable Energy,2018,0"
"Czechia,Household,Other Renewable Energy,2019,0"
"Czechia,Household,Other Renewable Energy,2020,0"
"Czechia,Household,Other Renewable Energy,2021,0"
"Czechia,Household,Other Renewable Energy,2022,0"
"Czechia,Household,Other Renewable Energy,2023,1.502"
"Denmark,Household,Other Renewable Energy,2004,0"
"Denmark,Household,Other Renewable Energy,2005,0"
"Denmark,Household,Other Renewable Energy,2006,0"
"Denmark,Household,Other Renewable Energy,2007,0"
"Denmark,Household,Other Renewable Energy,2008,0"
"Denmark,Household,Other Renewable Energy,2009,0"
"Denmark,Household,Other Renewable Energy,2010,0"
"Denmark,Household,Other Renewable Energy,2011,0"
"Denmark,Household,Other Renewable Energy,2012,0"
"Denmark,Household,Other Renewable Energy,2013,0"
"Denmark,Household,Other Renewable Energy,2014,0"
"Denmark,Household,Other Renewable Energy,2015,0"
"Denmark,Household,Other Renewable Energy,2016,0"
"Denmark,Household,Other Renewable Energy,2017,0"
"Denmark,Household,Other Renewable Energy,2018,0"
"Denmark,Household,Other Renewable Energy,2019,0"
"Denmark,Household,Other Renewable Energy,2020,0"
"Denmark,Household,Other Renewable Energy,2021,0"
"Denmark,Household,Other Renewable Energy,2022,0"
"Denmark,Household,Other Renewable Energy,2023,0"
"Germany,Household,Other Renewable Energy,2004,NA"
"Germany,Household,Other Renewable Energy,2005,NA"
"Germany,Household,Other Renewable Energy,2006,NA"
"Germany,Household,Other Renewable Energy,2007,NA"
"Germany,Household,Other Renewable Energy,2008,NA"
"Germany,Household,Other Renewable Energy,2009,NA"
"Germany,Household,Other Renewable Energy,2010,NA"
"Germany,Household,Other Renewable Energy,2011,NA"
"Germany,Household,Other Renewable Energy,2012,NA"
"Germany,Household,Other Renewable Energy,2013,NA"
"Germany,Household,Other Renewable Energy,2014,NA"
"Germany,Household,Other Renewable Energy,2015,NA"
"Germany,Household,Other Renewable Energy,2016,NA"
"Germany,Household,Other Renewable Energy,2017,NA"
"Germany,Household,Other Renewable Energy,2018,NA"
"Germany,Household,Other Renewable Energy,2019,NA"
"Germany,Household,Other Renewable Energy,2020,NA"
"Germany,Household,Other Renewable Energy,2021,0"
"Germany,Household,Other Renewable Energy,2022,0"
"Germany,Household,Other Renewable Energy,2023,0"
"Estonia,Household,Other Renewable Energy,2004,NA"
"Estonia,Household,Other Renewable Energy,2005,NA"
"Estonia,Household,Other Renewable Energy,2006,NA"
"Estonia,Household,Other Renewable Energy,2007,NA"
"Estonia,Household,Other Renewable Energy,2008,NA"
"Estonia,Household,Other Renewable Energy,2009,NA"
"Estonia,Household,Other Renewable Energy,2010,NA"
"Estonia,Household,Other Renewable Energy,2011,NA"
"Estonia,Household,Other Renewable Energy,2012,NA"
"Estonia,Household,Other Renewable Energy,2013,NA"
"Estonia,Household,Other Renewable Energy,2014,NA"
"Estonia,Household,Other Renewable Energy,2015,NA"
"Estonia,Household,Other Renewable Energy,2016,NA"
"Estonia,Household,Other Renewable Energy,2017,NA"
"Estonia,Household,Other Renewable Energy,2018,NA"
"Estonia,Household,Other Renewable Energy,2019,NA"
"Estonia,Household,Other Renewable Energy,2020,NA"
"Estonia,Household,Other Renewable Energy,2021,0"
"Estonia,Household,Other Renewable Energy,2022,0"
"Estonia,Household,Other Renewable Energy,2023,0"
"Ireland,Household,Other Renewable Energy,2004,0"
"Ireland,Household,Other Renewable Energy,2005,0"
"Ireland,Household,Other Renewable Energy,2006,0"
"Ireland,Household,Other Renewable Energy,2007,0"
"Ireland,Household,Other Renewable Energy,2008,0"
"Ireland,Household,Other Renewable Energy,2009,0"
"Ireland,Household,Other Renewable Energy,2010,0"
"Ireland,Household,Other Renewable Energy,2011,0"
"Ireland,Household,Other Renewable Energy,2012,0"
"Ireland,Household,Other Renewable Energy,2013,0"
"Ireland,Household,Other Renewable Energy,2014,0"
"Ireland,Household,Other Renewable Energy,2015,0"
"Ireland,Household,Other Renewable Energy,2016,0"
"Ireland,Household,Other Renewable Energy,2017,0"
"Ireland,Household,Other Renewable Energy,2018,0"
"Ireland,Household,Other Renewable Energy,2019,0"
"Ireland,Household,Other Renewable Energy,2020,0"
"Ireland,Household,Other Renewable Energy,2021,0"
"Ireland,Household,Other Renewable Energy,2022,0"
"Ireland,Household,Other Renewable Energy,2023,0"
"Greece,Household,Other Renewable Energy,2004,0"
"Greece,Household,Other Renewable Energy,2005,0"
"Greece,Household,Other Renewable Energy,2006,0"
"Greece,Household,Other Renewable Energy,2007,0"
"Greece,Household,Other Renewable Energy,2008,0"
"Greece,Household,Other Renewable Energy,2009,0"
"Greece,Household,Other Renewable Energy,2010,0"
"Greece,Household,Other Renewable Energy,2011,0"
"Greece,Household,Other Renewable Energy,2012,0"
"Greece,Household,Other Renewable Energy,2013,0"
"Greece,Household,Other Renewable Energy,2014,0"
"Greece,Household,Other Renewable Energy,2015,0"
"Greece,Household,Other Renewable Energy,2016,0"
"Greece,Household,Other Renewable Energy,2017,0"
"Greece,Household,Other Renewable Energy,2018,0"
"Greece,Household,Other Renewable Energy,2019,0"
"Greece,Household,Other Renewable Energy,2020,0"
"Greece,Household,Other Renewable Energy,2021,0"
"Greece,Household,Other Renewable Energy,2022,0"
"Greece,Household,Other Renewable Energy,2023,0"
"Spain,Household,Other Renewable Energy,2004,0"
"Spain,Household,Other Renewable Energy,2005,0"
"Spain,Household,Other Renewable Energy,2006,0"
"Spain,Household,Other Renewable Energy,2007,0"
"Spain,Household,Other Renewable Energy,2008,0"
"Spain,Household,Other Renewable Energy,2009,0"
"Spain,Household,Other Renewable Energy,2010,0"
"Spain,Household,Other Renewable Energy,2011,0"
"Spain,Household,Other Renewable Energy,2012,0"
"Spain,Household,Other Renewable Energy,2013,0"
"Spain,Household,Other Renewable Energy,2014,0"
"Spain,Household,Other Renewable Energy,2015,0"
"Spain,Household,Other Renewable Energy,2016,0"
"Spain,Household,Other Renewable Energy,2017,0"
"Spain,Household,Other Renewable Energy,2018,0"
"Spain,Household,Other Renewable Energy,2019,0"
"Spain,Household,Other Renewable Energy,2020,0"
"Spain,Household,Other Renewable Energy,2021,0"
"Spain,Household,Other Renewable Energy,2022,0"
"Spain,Household,Other Renewable Energy,2023,0"
"France,Household,Other Renewable Energy,2004,NA"
"France,Household,Other Renewable Energy,2005,NA"
"France,Household,Other Renewable Energy,2006,NA"
"France,Household,Other Renewable Energy,2007,NA"
"France,Household,Other Renewable Energy,2008,NA"
"France,Household,Other Renewable Energy,2009,NA"
"France,Household,Other Renewable Energy,2010,NA"
"France,Household,Other Renewable Energy,2011,0"
"France,Household,Other Renewable Energy,2012,0"
"France,Household,Other Renewable Energy,2013,0"
"France,Household,Other Renewable Energy,2014,0"
"France,Household,Other Renewable Energy,2015,0"
"France,Household,Other Renewable Energy,2016,0"
"France,Household,Other Renewable Energy,2017,0"
"France,Household,Other Renewable Energy,2018,3.831"
"France,Household,Other Renewable Energy,2019,3.02"
"France,Household,Other Renewable Energy,2020,0.087"
"France,Household,Other Renewable Energy,2021,3.394"
"France,Household,Other Renewable Energy,2022,4.167"
"France,Household,Other Renewable Energy,2023,1.148"
"Croatia,Household,Other Renewable Energy,2004,NA"
"Croatia,Household,Other Renewable Energy,2005,NA"
"Croatia,Household,Other Renewable Energy,2006,NA"
"Croatia,Household,Other Renewable Energy,2007,NA"
"Croatia,Household,Other Renewable Energy,2008,NA"
"Croatia,Household,Other Renewable Energy,2009,NA"
"Croatia,Household,Other Renewable Energy,2010,NA"
"Croatia,Household,Other Renewable Energy,2011,NA"
"Croatia,Household,Other Renewable Energy,2012,NA"
"Croatia,Household,Other Renewable Energy,2013,NA"
"Croatia,Household,Other Renewable Energy,2014,NA"
"Croatia,Household,Other Renewable Energy,2015,NA"
"Croatia,Household,Other Renewable Energy,2016,NA"
"Croatia,Household,Other Renewable Energy,2017,NA"
"Croatia,Household,Other Renewable Energy,2018,NA"
"Croatia,Household,Other Renewable Energy,2019,NA"
"Croatia,Household,Other Renewable Energy,2020,NA"
"Croatia,Household,Other Renewable Energy,2021,NA"
"Croatia,Household,Other Renewable Energy,2022,0"
"Croatia,Household,Other Renewable Energy,2023,0"
"Italy,Household,Other Renewable Energy,2004,NA"
"Italy,Household,Other Renewable Energy,2005,NA"
"Italy,Household,Other Renewable Energy,2006,NA"
"Italy,Household,Other Renewable Energy,2007,NA"
"Italy,Household,Other Renewable Energy,2008,NA"
"Italy,Household,Other Renewable Energy,2009,NA"
"Italy,Household,Other Renewable Energy,2010,NA"
"Italy,Household,Other Renewable Energy,2011,NA"
"Italy,Household,Other Renewable Energy,2012,NA"
"Italy,Household,Other Renewable Energy,2013,NA"
"Italy,Household,Other Renewable Energy,2014,NA"
"Italy,Household,Other Renewable Energy,2015,NA"
"Italy,Household,Other Renewable Energy,2016,NA"
"Italy,Household,Other Renewable Energy,2017,NA"
"Italy,Household,Other Renewable Energy,2018,NA"
"Italy,Household,Other Renewable Energy,2019,NA"
"Italy,Household,Other Renewable Energy,2020,NA"
"Italy,Household,Other Renewable Energy,2021,0"
"Italy,Household,Other Renewable Energy,2022,0"
"Italy,Household,Other Renewable Energy,2023,0"
"Cyprus,Household,Other Renewable Energy,2004,NA"
"Cyprus,Household,Other Renewable Energy,2005,0"
"Cyprus,Household,Other Renewable Energy,2006,0"
"Cyprus,Household,Other Renewable Energy,2007,0"
"Cyprus,Household,Other Renewable Energy,2008,0"
"Cyprus,Household,Other Renewable Energy,2009,0"
"Cyprus,Household,Other Renewable Energy,2010,0"
"Cyprus,Household,Other Renewable Energy,2011,0"
"Cyprus,Household,Other Renewable Energy,2012,0"
"Cyprus,Household,Other Renewable Energy,2013,0"
"Cyprus,Household,Other Renewable Energy,2014,0"
"Cyprus,Household,Other Renewable Energy,2015,0"
"Cyprus,Household,Other Renewable Energy,2016,0"
"Cyprus,Household,Other Renewable Energy,2017,0"
"Cyprus,Household,Other Renewable Energy,2018,0"
"Cyprus,Household,Other Renewable Energy,2019,0"
"Cyprus,Household,Other Renewable Energy,2020,0"
"Cyprus,Household,Other Renewable Energy,2021,0"
"Cyprus,Household,Other Renewable Energy,2022,0"
"Cyprus,Household,Other Renewable Energy,2023,0"
"Latvia,Household,Other Renewable Energy,2004,NA"
"Latvia,Household,Other Renewable Energy,2005,NA"
"Latvia,Household,Other Renewable Energy,2006,NA"
"Latvia,Household,Other Renewable Energy,2007,NA"
"Latvia,Household,Other Renewable Energy,2008,NA"
"Latvia,Household,Other Renewable Energy,2009,NA"
"Latvia,Household,Other Renewable Energy,2010,NA"
"Latvia,Household,Other Renewable Energy,2011,NA"
"Latvia,Household,Other Renewable Energy,2012,NA"
"Latvia,Household,Other Renewable Energy,2013,NA"
"Latvia,Household,Other Renewable Energy,2014,NA"
"Latvia,Household,Other Renewable Energy,2015,NA"
"Latvia,Household,Other Renewable Energy,2016,NA"
"Latvia,Household,Other Renewable Energy,2017,NA"
"Latvia,Household,Other Renewable Energy,2018,NA"
"Latvia,Household,Other Renewable Energy,2019,0"
"Latvia,Household,Other Renewable Energy,2020,0"
"Latvia,Household,Other Renewable Energy,2021,0"
"Latvia,Household,Other Renewable Energy,2022,0"
"Latvia,Household,Other Renewable Energy,2023,0"
"Lithuania,Household,Other Renewable Energy,2004,NA"
"Lithuania,Household,Other Renewable Energy,2005,NA"
"Lithuania,Household,Other Renewable Energy,2006,NA"
"Lithuania,Household,Other Renewable Energy,2007,NA"
"Lithuania,Household,Other Renewable Energy,2008,NA"
"Lithuania,Household,Other Renewable Energy,2009,NA"
"Lithuania,Household,Other Renewable Energy,2010,NA"
"Lithuania,Household,Other Renewable Energy,2011,NA"
"Lithuania,Household,Other Renewable Energy,2012,0"
"Lithuania,Household,Other Renewable Energy,2013,0"
"Lithuania,Household,Other Renewable Energy,2014,0"
"Lithuania,Household,Other Renewable Energy,2015,0"
"Lithuania,Household,Other Renewable Energy,2016,0"
"Lithuania,Household,Other Renewable Energy,2017,0"
"Lithuania,Household,Other Renewable Energy,2018,0"
"Lithuania,Household,Other Renewable Energy,2019,0"
"Lithuania,Household,Other Renewable Energy,2020,0"
"Lithuania,Household,Other Renewable Energy,2021,0"
"Lithuania,Household,Other Renewable Energy,2022,0"
"Lithuania,Household,Other Renewable Energy,2023,0"
"Luxembourg,Household,Other Renewable Energy,2004,NA"
"Luxembourg,Household,Other Renewable Energy,2005,NA"
"Luxembourg,Household,Other Renewable Energy,2006,NA"
"Luxembourg,Household,Other Renewable Energy,2007,NA"
"Luxembourg,Household,Other Renewable Energy,2008,NA"
"Luxembourg,Household,Other Renewable Energy,2009,NA"
"Luxembourg,Household,Other Renewable Energy,2010,NA"
"Luxembourg,Household,Other Renewable Energy,2011,NA"
"Luxembourg,Household,Other Renewable Energy,2012,NA"
"Luxembourg,Household,Other Renewable Energy,2013,NA"
"Luxembourg,Household,Other Renewable Energy,2014,NA"
"Luxembourg,Household,Other Renewable Energy,2015,NA"
"Luxembourg,Household,Other Renewable Energy,2016,NA"
"Luxembourg,Household,Other Renewable Energy,2017,NA"
"Luxembourg,Household,Other Renewable Energy,2018,NA"
"Luxembourg,Household,Other Renewable Energy,2019,NA"
"Luxembourg,Household,Other Renewable Energy,2020,NA"
"Luxembourg,Household,Other Renewable Energy,2021,0"
"Luxembourg,Household,Other Renewable Energy,2022,0"
"Luxembourg,Household,Other Renewable Energy,2023,0"
"Hungary,Household,Other Renewable Energy,2004,NA"
"Hungary,Household,Other Renewable Energy,2005,NA"
"Hungary,Household,Other Renewable Energy,2006,NA"
"Hungary,Household,Other Renewable Energy,2007,NA"
"Hungary,Household,Other Renewable Energy,2008,NA"
"Hungary,Household,Other Renewable Energy,2009,NA"
"Hungary,Household,Other Renewable Energy,2010,NA"
"Hungary,Household,Other Renewable Energy,2011,NA"
"Hungary,Household,Other Renewable Energy,2012,NA"
"Hungary,Household,Other Renewable Energy,2013,NA"
"Hungary,Household,Other Renewable Energy,2014,NA"
"Hungary,Household,Other Renewable Energy,2015,NA"
"Hungary,Household,Other Renewable Energy,2016,NA"
"Hungary,Household,Other Renewable Energy,2017,NA"
"Hungary,Household,Other Renewable Energy,2018,NA"
"Hungary,Household,Other Renewable Energy,2019,NA"
"Hungary,Household,Other Renewable Energy,2020,NA"
"Hungary,Household,Other Renewable Energy,2021,0"
"Hungary,Household,Other Renewable Energy,2022,0.3"
"Hungary,Household,Other Renewable Energy,2023,0.3"
"Malta,Household,Other Renewable Energy,2004,NA"
"Malta,Household,Other Renewable Energy,2005,NA"
"Malta,Household,Other Renewable Energy,2006,NA"
"Malta,Household,Other Renewable Energy,2007,NA"
"Malta,Household,Other Renewable Energy,2008,NA"
"Malta,Household,Other Renewable Energy,2009,NA"
"Malta,Household,Other Renewable Energy,2010,NA"
"Malta,Household,Other Renewable Energy,2011,NA"
"Malta,Household,Other Renewable Energy,2012,NA"
"Malta,Household,Other Renewable Energy,2013,NA"
"Malta,Household,Other Renewable Energy,2014,NA"
"Malta,Household,Other Renewable Energy,2015,NA"
"Malta,Household,Other Renewable Energy,2016,NA"
"Malta,Household,Other Renewable Energy,2017,NA"
"Malta,Household,Other Renewable Energy,2018,NA"
"Malta,Household,Other Renewable Energy,2019,NA"
"Malta,Household,Other Renewable Energy,2020,NA"
"Malta,Household,Other Renewable Energy,2021,0"
"Malta,Household,Other Renewable Energy,2022,0"
"Malta,Household,Other Renewable Energy,2023,0"
"Netherlands,Household,Other Renewable Energy,2004,NA"
"Netherlands,Household,Other Renewable Energy,2005,NA"
"Netherlands,Household,Other Renewable Energy,2006,NA"
"Netherlands,Household,Other Renewable Energy,2007,NA"
"Netherlands,Household,Other Renewable Energy,2008,NA"
"Netherlands,Household,Other Renewable Energy,2009,NA"
"Netherlands,Household,Other Renewable Energy,2010,NA"
"Netherlands,Household,Other Renewable Energy,2011,NA"
"Netherlands,Household,Other Renewable Energy,2012,NA"
"Netherlands,Household,Other Renewable Energy,2013,NA"
"Netherlands,Household,Other Renewable Energy,2014,NA"
"Netherlands,Household,Other Renewable Energy,2015,0"
"Netherlands,Household,Other Renewable Energy,2016,0"
"Netherlands,Household,Other Renewable Energy,2017,0"
"Netherlands,Household,Other Renewable Energy,2018,0"
"Netherlands,Household,Other Renewable Energy,2019,0"
"Netherlands,Household,Other Renewable Energy,2020,0"
"Netherlands,Household,Other Renewable Energy,2021,0"
"Netherlands,Household,Other Renewable Energy,2022,0"
"Netherlands,Household,Other Renewable Energy,2023,0"
"Austria,Household,Other Renewable Energy,2004,NA"
"Austria,Household,Other Renewable Energy,2005,NA"
"Austria,Household,Other Renewable Energy,2006,NA"
"Austria,Household,Other Renewable Energy,2007,NA"
"Austria,Household,Other Renewable Energy,2008,NA"
"Austria,Household,Other Renewable Energy,2009,NA"
"Austria,Household,Other Renewable Energy,2010,NA"
"Austria,Household,Other Renewable Energy,2011,NA"
"Austria,Household,Other Renewable Energy,2012,NA"
"Austria,Household,Other Renewable Energy,2013,NA"
"Austria,Household,Other Renewable Energy,2014,NA"
"Austria,Household,Other Renewable Energy,2015,NA"
"Austria,Household,Other Renewable Energy,2016,NA"
"Austria,Household,Other Renewable Energy,2017,0"
"Austria,Household,Other Renewable Energy,2018,0"
"Austria,Household,Other Renewable Energy,2019,0"
"Austria,Household,Other Renewable Energy,2020,0"
"Austria,Household,Other Renewable Energy,2021,0"
"Austria,Household,Other Renewable Energy,2022,0"
"Austria,Household,Other Renewable Energy,2023,0"
"Poland,Household,Other Renewable Energy,2004,NA"
"Poland,Household,Other Renewable Energy,2005,NA"
"Poland,Household,Other Renewable Energy,2006,NA"
"Poland,Household,Other Renewable Energy,2007,NA"
"Poland,Household,Other Renewable Energy,2008,NA"
"Poland,Household,Other Renewable Energy,2009,NA"
"Poland,Household,Other Renewable Energy,2010,NA"
"Poland,Household,Other Renewable Energy,2011,NA"
"Poland,Household,Other Renewable Energy,2012,NA"
"Poland,Household,Other Renewable Energy,2013,NA"
"Poland,Household,Other Renewable Energy,2014,NA"
"Poland,Household,Other Renewable Energy,2015,NA"
"Poland,Household,Other Renewable Energy,2016,NA"
"Poland,Household,Other Renewable Energy,2017,NA"
"Poland,Household,Other Renewable Energy,2018,NA"
"Poland,Household,Other Renewable Energy,2019,NA"
"Poland,Household,Other Renewable Energy,2020,NA"
"Poland,Household,Other Renewable Energy,2021,0"
"Poland,Household,Other Renewable Energy,2022,0"
"Poland,Household,Other Renewable Energy,2023,0"
"Portugal,Household,Other Renewable Energy,2004,NA"
"Portugal,Household,Other Renewable Energy,2005,NA"
"Portugal,Household,Other Renewable Energy,2006,NA"
"Portugal,Household,Other Renewable Energy,2007,NA"
"Portugal,Household,Other Renewable Energy,2008,NA"
"Portugal,Household,Other Renewable Energy,2009,NA"
"Portugal,Household,Other Renewable Energy,2010,NA"
"Portugal,Household,Other Renewable Energy,2011,NA"
"Portugal,Household,Other Renewable Energy,2012,NA"
"Portugal,Household,Other Renewable Energy,2013,NA"
"Portugal,Household,Other Renewable Energy,2014,NA"
"Portugal,Household,Other Renewable Energy,2015,NA"
"Portugal,Household,Other Renewable Energy,2016,NA"
"Portugal,Household,Other Renewable Energy,2017,NA"
"Portugal,Household,Other Renewable Energy,2018,NA"
"Portugal,Household,Other Renewable Energy,2019,NA"
"Portugal,Household,Other Renewable Energy,2020,NA"
"Portugal,Household,Other Renewable Energy,2021,0"
"Portugal,Household,Other Renewable Energy,2022,0"
"Portugal,Household,Other Renewable Energy,2023,0.011"
"Romania,Household,Other Renewable Energy,2004,NA"
"Romania,Household,Other Renewable Energy,2005,NA"
"Romania,Household,Other Renewable Energy,2006,NA"
"Romania,Household,Other Renewable Energy,2007,NA"
"Romania,Household,Other Renewable Energy,2008,NA"
"Romania,Household,Other Renewable Energy,2009,NA"
"Romania,Household,Other Renewable Energy,2010,NA"
"Romania,Household,Other Renewable Energy,2011,NA"
"Romania,Household,Other Renewable Energy,2012,NA"
"Romania,Household,Other Renewable Energy,2013,NA"
"Romania,Household,Other Renewable Energy,2014,NA"
"Romania,Household,Other Renewable Energy,2015,NA"
"Romania,Household,Other Renewable Energy,2016,NA"
"Romania,Household,Other Renewable Energy,2017,NA"
"Romania,Household,Other Renewable Energy,2018,NA"
"Romania,Household,Other Renewable Energy,2019,NA"
"Romania,Household,Other Renewable Energy,2020,NA"
"Romania,Household,Other Renewable Energy,2021,NA"
"Romania,Household,Other Renewable Energy,2022,0"
"Romania,Household,Other Renewable Energy,2023,0"
"Slovenia,Household,Other Renewable Energy,2004,NA"
"Slovenia,Household,Other Renewable Energy,2005,NA"
"Slovenia,Household,Other Renewable Energy,2006,NA"
"Slovenia,Household,Other Renewable Energy,2007,NA"
"Slovenia,Household,Other Renewable Energy,2008,NA"
"Slovenia,Household,Other Renewable Energy,2009,NA"
